air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_w,temp_diff_k,overstrain_value,hdf_risk,pwf_risk,osf_risk,tool_wear_ratio,risk_score,type_encoded,machine_failure
300.3,309.3,1478,39.5,180,6113.644023640857,9.0,7110.0,0,0,0,0.75,0,1,0
300.4,309.4,1362,42.1,182,6004.651702512315,9.0,7662.2,0,0,0,0.7583333333333333,0,2,0
300.4,309.4,1487,38.9,185,6057.440931068136,9.0,7196.5,0,0,0,0.7708333333333334,0,0,0
300.3,309.4,1705,29.4,190,5249.287164883185,9.099999999999966,5586.0,0,0,0,0.7916666666666666,0,1,0
300.3,309.3,1345,53.5,192,7535.3717790229175,9.0,10272.0,0,0,0,0.8,0,1,0
300.3,309.2,1532,40.2,194,6449.312726701415,8.899999999999977,7798.8,0,0,0,0.8083333333333333,0,1,0
300.3,309.2,1650,35.2,196,6082.123377349841,8.899999999999977,6899.200000000001,0,0,0,0.8166666666666667,0,1,0
300.3,309.2,1398,54.4,198,7964.063040556269,8.899999999999977,10771.199999999999,0,0,0,0.825,0,1,0
300.3,309.2,1412,44.8,200,6624.32038145739,8.899999999999977,8960.0,0,0,0,0.8333333333333334,0,1,0
300.4,309.3,1525,39.6,202,6324.026011676254,8.900000000000034,7999.200000000001,0,0,0,0.8416666666666667,0,1,0
300.3,309.3,1391,57.9,204,8434.013885606766,9.0,11811.6,0,0,0,0.85,0,2,0
300.4,309.3,1766,28.2,207,5215.1694686652,8.900000000000034,5837.4,0,0,0,0.8625,0,1,0
300.4,309.3,1671,35.0,209,6124.534878173302,8.900000000000034,7315.0,0,0,0,0.8708333333333333,0,1,0
300.5,309.3,1373,48.8,211,7016.474920429491,8.800000000000011,10296.8,0,0,0,0.8791666666666667,0,1,0
300.5,309.4,1347,50.1,213,7066.981258323704,8.899999999999977,10671.300000000001,0,0,0,0.8875,0,2,0
300.5,309.3,1539,39.1,216,6301.500792350015,8.800000000000011,8445.6,0,0,0,0.9,0,2,0
300.5,309.3,1470,40.8,219,6280.672033056713,8.800000000000011,8935.199999999999,0,0,0,0.9125,0,1,0
300.5,309.3,1528,37.0,221,5920.4360754450845,8.800000000000011,8177.0,0,0,0,0.9208333333333333,0,1,0
300.5,309.3,1471,45.2,223,6962.732742102083,8.800000000000011,10079.6,0,0,0,0.9291666666666667,0,0,0
300.4,309.2,1528,37.2,228,5952.438432609653,8.800000000000011,8481.6,0,0,0,0.95,0,2,0
300.5,309.3,1417,51.5,231,7641.976489734731,8.800000000000011,11896.5,0,0,1,0.9625,1,1,1
300.6,309.4,1549,43.4,233,7039.953089527319,8.799999999999955,10112.199999999999,0,0,0,0.9708333333333333,0,1,0
300.6,309.4,1463,49.2,235,7537.686085611064,8.799999999999955,11562.0,0,0,0,0.9791666666666666,0,0,0
300.7,309.5,1479,43.6,240,6752.790577038189,8.800000000000011,10464.0,0,0,0,1.0,0,1,0
300.6,309.5,1867,23.0,242,4496.771004593311,8.899999999999977,5566.0,0,0,0,1.0083333333333333,0,1,0
300.6,309.4,1471,44.1,244,6793.285706342961,8.799999999999955,10760.4,0,0,0,1.0166666666666666,0,1,0
300.6,309.4,1380,47.6,246,6878.8312743002125,8.799999999999955,11709.6,0,0,0,1.025,0,0,1
300.7,309.7,1623,32.7,0,5557.697315686095,9.0,0.0,0,0,0,0.0,0,0,0
300.8,309.7,1997,20.7,5,4328.894765160983,8.899999999999977,103.5,0,0,0,0.020833333333333332,0,1,0
300.7,309.6,1390,48.5,7,7059.682291391863,8.900000000000034,339.5,0,0,0,0.029166666666666667,0,0,0
300.8,309.7,1418,46.6,12,6919.755754600975,8.899999999999977,559.2,0,0,0,0.05,0,1,0
300.8,309.7,1519,35.8,14,5694.681227358122,8.899999999999977,501.19999999999993,0,0,0,0.058333333333333334,0,1,0
300.8,309.7,1519,39.7,16,6315.0515286625,8.899999999999977,635.2,0,0,0,0.06666666666666667,0,2,0
300.7,309.6,1536,37.2,19,5983.603031733264,8.900000000000034,706.8000000000001,0,0,0,0.07916666666666666,0,2,0
300.8,309.6,1680,28.7,22,5049.167712849516,8.800000000000011,631.4,0,0,0,0.09166666666666666,0,1,0
300.6,309.4,1555,37.9,24,6171.606408099588,8.799999999999955,909.5999999999999,0,0,0,0.1,0,0,0
300.6,309.5,1471,49.6,29,7640.520885138569,8.899999999999977,1438.4,0,0,0,0.12083333333333333,0,1,0
300.5,309.4,1877,23.8,31,4678.103732558513,8.899999999999977,737.8000000000001,0,0,0,0.12916666666666668,0,2,0
300.5,309.3,1578,30.5,34,5040.057094154105,8.800000000000011,1037.0,0,0,0,0.14166666666666666,0,2,0
300.5,309.4,1655,32.1,37,5563.289350609485,8.899999999999977,1187.7,0,0,0,0.15416666666666667,0,2,0
300.5,309.4,1502,34.3,40,5395.015176107703,8.899999999999977,1372.0,0,0,0,0.16666666666666666,0,0,0
300.6,309.4,1367,63.2,45,9047.200411709935,8.799999999999955,2844.0,0,1,0,0.1875,1,2,1
300.7,309.5,1541,37.2,48,6003.080906185521,8.800000000000011,1785.6000000000001,0,0,0,0.2,0,1,0
300.6,309.6,1588,37.0,50,6152.91393181073,9.0,1850.0,0,0,0,0.20833333333333334,0,2,0
300.6,309.6,1684,32.8,53,5784.216617985431,9.0,1738.3999999999999,0,0,0,0.22083333333333333,0,1,0
300.6,309.5,1437,40.0,55,6019.291524278044,8.899999999999977,2200.0,0,0,0,0.22916666666666666,0,1,0
300.6,309.6,1409,42.4,57,6256.125722456666,9.0,2416.7999999999997,0,0,0,0.2375,0,1,0
300.5,309.5,1320,49.9,59,6897.680830221749,9.0,2944.1,0,0,0,0.24583333333333332,0,2,0
300.5,309.5,1635,34.2,62,5855.614547026015,9.0,2120.4,0,0,0,0.25833333333333336,0,0,0
300.5,309.5,1691,27.6,67,4887.438523042714,9.0,1849.2,0,0,0,0.2791666666666667,0,2,0
300.6,309.6,1365,50.0,70,7147.123286916779,9.0,3500.0,0,0,0,0.2916666666666667,0,2,0
300.7,309.7,1523,38.2,73,6092.448745204639,9.0,2788.6000000000004,0,0,0,0.30416666666666664,0,2,0
300.6,309.7,1593,32.4,76,5404.921664942023,9.099999999999966,2462.4,0,0,0,0.31666666666666665,0,1,0
300.6,309.6,1682,30.7,78,5407.455883015919,9.0,2394.6,0,0,0,0.325,0,1,0
300.7,309.6,1329,54.3,80,7557.069712283711,8.900000000000034,4344.0,0,0,0,0.3333333333333333,0,1,0
300.7,309.6,1568,35.2,82,5779.860276172453,8.900000000000034,2886.4,0,0,0,0.3416666666666667,0,2,0
300.7,309.6,1733,24.8,85,4500.687523434785,8.900000000000034,2108.0,0,0,0,0.3541666666666667,0,1,0
300.7,309.6,1473,48.1,87,7419.530785909551,8.900000000000034,4184.7,0,0,0,0.3625,0,2,0
300.7,309.5,1633,31.3,90,5352.5303714556585,8.800000000000011,2817.0,0,0,0,0.375,0,2,0
300.6,309.5,1530,40.2,93,6440.893258389794,8.899999999999977,3738.6000000000004,0,0,0,0.3875,0,2,0
300.6,309.5,1550,40.2,96,6525.087941506001,8.899999999999977,3859.2000000000003,0,0,0,0.4,0,2,0
300.6,309.4,1410,40.6,99,5994.787101580044,8.799999999999955,4019.4,0,0,0,0.4125,0,1,0
300.5,309.3,1574,33.5,101,5521.76796770454,8.800000000000011,3383.5,0,0,0,0.42083333333333334,0,1,0
300.6,309.4,1425,40.3,103,6013.7937371342605,8.799999999999955,4150.9,0,0,0,0.42916666666666664,0,1,0
300.6,309.4,1541,35.2,105,5680.334620906729,8.799999999999955,3696.0000000000005,0,0,0,0.4375,0,2,0
300.7,309.5,1733,26.7,108,4845.498261117289,8.800000000000011,2883.6,0,0,0,0.45,0,2,0
300.6,309.4,2496,13.5,111,3528.6368685120556,8.799999999999955,1498.5,0,0,0,0.4625,0,1,0
300.6,309.4,1552,36.4,113,5915.912182023914,8.799999999999955,4113.2,0,0,0,0.4708333333333333,0,1,0
300.6,309.3,1409,38.7,115,5710.190223091344,8.699999999999989,4450.5,0,0,0,0.4791666666666667,0,1,0
300.6,309.4,1581,35.7,117,5910.561002537302,8.799999999999955,4176.900000000001,0,0,0,0.4875,0,2,0
300.7,309.5,1251,59.9,120,7847.164377916192,8.800000000000011,7188.0,0,0,0,0.5,0,1,0
300.7,309.6,1500,44.1,122,6927.211801165495,8.900000000000034,5380.2,0,0,0,0.5083333333333333,0,1,0
300.6,309.5,1576,38.8,124,6403.487361861051,8.899999999999977,4811.2,0,0,0,0.5166666666666667,0,1,0
300.7,309.5,1352,44.0,126,6229.568792558321,8.800000000000011,5544.0,0,0,0,0.525,0,2,0
300.7,309.6,1661,30.3,129,5270.367251588773,8.900000000000034,3908.7000000000003,0,0,0,0.5375,0,1,0
300.7,309.6,1541,34.6,131,5583.5107353230915,8.900000000000034,4532.6,0,0,0,0.5458333333333333,0,1,0
300.6,309.6,1888,20.5,133,4053.073402151312,9.0,2726.5,0,0,0,0.5541666666666667,0,0,0
300.5,309.5,1255,62.1,138,8161.386475128244,9.0,8569.800000000001,0,0,0,0.575,0,1,0
300.6,309.6,1411,41.6,140,6146.798298111741,9.0,5824.0,0,0,0,0.5833333333333334,0,1,0
300.6,309.5,1516,39.0,142,6191.450801694764,8.899999999999977,5538.0,0,0,0,0.5916666666666667,0,1,0
300.6,309.5,1492,34.0,144,5312.223737710101,8.899999999999977,4896.0,0,0,0,0.6,0,2,0
300.6,309.6,1726,30.0,147,5422.388920095983,9.0,4410.0,0,0,0,0.6125,0,1,0
300.7,309.7,1598,33.7,149,5639.43108455699,9.0,5021.3,0,0,0,0.6208333333333333,0,1,0
300.8,309.8,1657,31.1,151,5396.491724654891,9.0,4696.1,0,0,0,0.6291666666666667,0,1,0
300.8,309.7,1481,38.1,153,5908.927374357435,8.899999999999977,5829.3,0,0,0,0.6375,0,1,0
300.7,309.7,1397,51.3,155,7504.8564423810485,9.0,7951.5,0,0,0,0.6458333333333334,0,2,0
300.8,309.7,1461,44.3,158,6777.703406781155,8.899999999999977,6999.4,0,0,0,0.6583333333333333,0,1,0
300.7,309.6,1388,51.1,160,7427.437127421084,8.900000000000034,8176.0,0,0,0,0.6666666666666666,0,2,0
300.7,309.7,1507,52.4,163,8269.38395858315,9.0,8541.199999999999,0,0,0,0.6791666666666667,0,1,0
300.7,309.6,1421,49.8,165,7410.577246846819,8.900000000000034,8217.0,0,0,0,0.6875,0,2,0
300.8,309.7,1258,54.9,168,7232.3861115352065,8.899999999999977,9223.199999999999,0,0,0,0.7,0,2,0
300.8,309.7,1482,39.0,171,6052.592406406096,8.899999999999977,6669.0,0,0,0,0.7125,0,2,0
300.7,309.6,1403,51.3,174,7537.0891830068795,8.900000000000034,8926.199999999999,0,0,0,0.725,0,0,0
300.8,309.7,1373,45.4,179,6527.622159579896,8.899999999999977,8126.599999999999,0,0,0,0.7458333333333333,0,1,0
300.9,309.7,1460,42.1,181,6436.704468185008,8.800000000000011,7620.1,0,0,0,0.7541666666666667,0,1,0
300.8,309.7,1751,27.9,183,5115.8637248852265,8.899999999999977,5105.7,0,0,0,0.7625,0,2,0
300.8,309.6,1546,42.3,186,6848.232161854245,8.800000000000011,7867.799999999999,0,0,0,0.775,0,2,0
300.8,309.7,1680,28.2,189,4961.203118549001,8.899999999999977,5329.8,0,0,0,0.7875,0,2,0
300.9,309.7,1394,48.8,192,7123.791725476119,8.800000000000011,9369.599999999999,0,0,0,0.8,0,2,0
300.7,309.6,1810,26.0,195,4928.111675931189,8.900000000000034,5070.0,0,0,0,0.8125,0,1,0
300.7,309.5,1479,34.5,197,5343.3778648582,8.800000000000011,6796.5,0,0,0,0.8208333333333333,0,1,0
300.9,309.7,1431,41.4,199,6203.954340456052,8.800000000000011,8238.6,0,0,0,0.8291666666666667,0,1,0
300.9,309.7,2355,14.4,201,3551.256335617902,8.800000000000011,2894.4,0,0,0,0.8375,0,1,0
300.7,309.6,1996,19.8,203,4138.6084981330505,8.900000000000034,4019.4,0,0,0,0.8458333333333333,0,2,1
300.7,309.5,1461,49.9,0,7634.478555268163,8.800000000000011,0.0,0,0,0,0.0,0,1,0
300.7,309.5,2007,19.7,2,4140.399205945596,8.800000000000011,39.4,0,0,0,0.008333333333333333,0,0,0
300.7,309.6,1505,34.9,7,5500.352777782569,8.900000000000034,244.29999999999998,0,0,0,0.029166666666666667,0,1,0
300.7,309.6,1925,20.5,9,4132.503336409574,8.900000000000034,184.5,0,0,0,0.0375,0,0,0
300.7,309.5,1622,30.5,14,5180.591005524689,8.800000000000011,427.0,0,0,0,0.058333333333333334,0,2,0
300.7,309.5,1592,29.0,17,4834.701654364452,8.800000000000011,493.0,0,0,0,0.07083333333333333,0,1,0
300.7,309.5,1850,24.5,19,4746.42290079858,8.800000000000011,465.5,0,0,0,0.07916666666666666,0,1,0
300.7,309.5,1470,48.7,21,7496.782549261323,8.800000000000011,1022.7,0,0,0,0.0875,0,2,0
300.7,309.5,1445,46.4,24,7021.250141262947,8.800000000000011,1113.6,0,0,0,0.1,0,2,0
300.7,309.5,1685,31.1,27,5487.681687413092,8.800000000000011,839.7,0,0,0,0.1125,0,1,0
300.7,309.5,1667,30.5,29,5324.318869426421,8.800000000000011,884.5,0,0,0,0.12083333333333333,0,0,0
300.7,309.5,1578,35.4,34,5849.771184690338,8.800000000000011,1203.6,0,0,0,0.14166666666666666,0,1,0
300.6,309.4,1691,28.0,36,4958.270965405652,8.799999999999955,1008.0,0,0,0,0.15,0,0,0
300.7,309.5,1439,43.8,41,6600.297669632939,8.800000000000011,1795.8,0,0,0,0.17083333333333334,0,2,0
300.8,309.6,1404,38.7,44,5689.92695047569,8.800000000000011,1702.8000000000002,0,0,0,0.18333333333333332,0,2,0
300.8,309.6,1498,45.8,47,7184.654847151665,8.800000000000011,2152.6,0,0,0,0.19583333333333333,0,1,0
300.8,309.5,1481,44.5,49,6901.503101283618,8.699999999999989,2180.5,0,0,0,0.20416666666666666,0,2,0
300.7,309.4,1589,35.0,52,5823.989180979879,8.699999999999989,1820.0,0,0,0,0.21666666666666667,0,2,0
300.7,309.5,1467,44.3,55,6805.5379176919605,8.800000000000011,2436.5,0,0,0,0.22916666666666666,0,1,0
300.6,309.4,1654,32.8,57,5681.1723789476855,8.799999999999955,1869.6,0,0,0,0.2375,0,1,0
300.7,309.5,1508,39.9,59,6300.903889745832,8.800000000000011,2354.1,0,0,0,0.24583333333333332,0,1,0
300.7,309.6,1439,43.0,61,6479.744287539187,8.900000000000034,2623.0,0,0,0,0.25416666666666665,0,2,0
300.7,309.5,1692,30.3,64,5368.730517572669,8.800000000000011,1939.2,0,0,0,0.26666666666666666,0,1,0
300.7,309.5,1838,24.9,66,4792.625256757372,8.800000000000011,1643.3999999999999,0,0,0,0.275,0,2,0
300.6,309.3,1601,40.2,69,6739.784383452327,8.699999999999989,2773.8,0,0,0,0.2875,0,1,0
300.6,309.4,1369,51.6,71,7397.445389554814,8.799999999999955,3663.6,0,0,0,0.29583333333333334,0,1,0
300.6,309.4,1312,45.2,73,6210.132806008111,8.799999999999955,3299.6000000000004,0,0,0,0.30416666666666664,0,2,0
300.6,309.4,1468,44.1,76,6779.431282740631,8.799999999999955,3351.6,0,0,0,0.31666666666666665,0,1,0
300.6,309.4,1452,39.4,78,5990.891526689592,8.799999999999955,3073.2,0,0,0,0.325,0,2,0
300.7,309.5,1393,43.9,81,6403.895768906019,8.800000000000011,3555.9,0,0,0,0.3375,0,2,0
300.6,309.4,1432,44.2,84,6628.174068445794,8.799999999999955,3712.8,0,0,0,0.35,0,2,0
300.6,309.3,1510,46.0,87,7273.834190611567,8.699999999999989,4002.0,0,0,0,0.3625,0,2,0
300.6,309.4,1521,37.2,90,5925.169408376493,8.799999999999955,3348.0000000000005,0,0,0,0.375,0,2,0
300.5,309.4,1360,46.2,93,6579.751653678463,8.899999999999977,4296.6,0,0,0,0.3875,0,0,0
300.5,309.3,1881,25.5,98,5022.935414192041,8.800000000000011,2499.0,0,0,0,0.4083333333333333,0,2,0
300.4,309.3,1413,50.3,101,7442.841403399186,8.900000000000034,5080.299999999999,0,0,0,0.42083333333333334,0,1,0
300.5,309.4,1642,36.2,103,6224.584132214624,8.899999999999977,3728.6000000000004,0,0,0,0.42916666666666664,0,0,0
300.5,309.5,1542,38.5,108,6216.897702188841,9.0,4158.0,0,0,0,0.45,0,1,0
300.4,309.5,1447,39.3,110,5955.108786365204,9.100000000000023,4323.0,0,0,0,0.4583333333333333,0,1,0
300.4,309.4,1530,40.4,112,6472.937503456409,9.0,4524.8,0,0,0,0.4666666666666667,0,0,0
300.5,309.5,1795,27.7,117,5206.823304182163,9.0,3240.9,0,0,0,0.4875,0,1,0
300.6,309.6,1290,57.4,119,7754.078987590327,9.0,6830.599999999999,0,0,0,0.49583333333333335,0,1,0
300.6,309.7,1639,30.4,121,5217.72463069012,9.099999999999966,3678.3999999999996,0,0,0,0.5041666666666667,0,1,0
300.7,309.8,1596,31.5,123,5264.680968885776,9.100000000000023,3874.5,0,0,0,0.5125,0,1,0
300.6,309.8,1455,48.0,125,7313.627697557038,9.199999999999989,6000.0,0,0,0,0.5208333333333334,0,1,0
300.6,309.8,1659,28.9,127,5020.799131187599,9.199999999999989,3670.2999999999997,0,0,0,0.5291666666666667,0,2,0
300.6,309.8,1532,42.5,130,6818.303255841048,9.199999999999989,5525.0,0,0,0,0.5416666666666666,0,2,0
300.6,309.8,1502,42.4,133,6669.056660844508,9.199999999999989,5639.2,0,0,0,0.5541666666666667,0,1,0
300.6,309.8,1688,28.6,135,5055.534673960791,9.199999999999989,3861.0,0,0,0,0.5625,0,1,0
300.5,309.7,1341,50.9,137,7147.845853227105,9.199999999999989,6973.3,0,0,0,0.5708333333333333,0,2,0
300.5,309.7,1685,29.4,140,5187.711948872826,9.199999999999989,4116.0,0,0,0,0.5833333333333334,0,2,0
300.5,309.8,1370,55.9,143,8019.753006328903,9.300000000000011,7993.7,0,0,0,0.5958333333333333,0,2,0
300.5,309.8,1461,52.5,146,8032.267017065704,9.300000000000011,7665.0,0,0,0,0.6083333333333333,0,1,0
300.5,309.8,1550,37.4,148,6070.604204286677,9.300000000000011,5535.2,0,0,0,0.6166666666666667,0,1,0
300.5,309.8,1508,37.8,150,5969.277369232893,9.300000000000011,5670.0,0,0,0,0.625,0,2,0
300.5,309.8,1345,62.7,153,8831.174028873587,9.300000000000011,9593.1,0,0,0,0.6375,0,1,0
300.5,309.7,1616,34.5,155,5838.3357874312715,9.199999999999989,5347.5,0,0,0,0.6458333333333334,0,1,0
300.5,309.7,1395,61.0,157,8911.127561907448,9.199999999999989,9577.0,0,0,0,0.6541666666666667,0,1,0
300.5,309.8,1324,72.8,159,10093.643980669669,9.300000000000011,11575.199999999999,0,1,0,0.6625,1,0,1
300.5,309.8,1445,43.9,164,6642.950025893177,9.300000000000011,7199.599999999999,0,0,0,0.6833333333333333,0,1,0
300.5,309.8,1555,38.9,166,6334.445627310659,9.300000000000011,6457.4,0,0,0,0.6916666666666667,0,2,0
300.6,309.9,1449,42.4,169,6433.73042713961,9.299999999999955,7165.599999999999,0,0,0,0.7041666666666667,0,2,0
300.5,309.9,1466,53.2,172,8167.219365488409,9.399999999999977,9150.4,0,0,0,0.7166666666666667,0,2,0
300.5,309.9,1503,37.4,175,5886.527818737339,9.399999999999977,6545.0,0,0,0,0.7291666666666666,0,1,0
300.4,309.7,1488,35.7,177,5562.880943564519,9.300000000000011,6318.900000000001,0,0,0,0.7375,0,1,0
300.4,309.7,1314,50.2,179,6907.608263007094,9.300000000000011,8985.800000000001,0,0,0,0.7458333333333333,0,1,0
300.4,309.7,1547,38.0,181,6156.055524464319,9.300000000000011,6878.0,0,0,0,0.7541666666666667,0,2,0
300.4,309.7,1466,39.8,184,6110.0626080157635,9.300000000000011,7323.2,0,0,0,0.7666666666666667,0,2,0
300.3,309.6,1537,37.1,187,5971.403180261824,9.300000000000011,6937.7,0,0,0,0.7791666666666667,0,1,0
300.2,309.5,1434,51.5,189,7733.658635341993,9.300000000000011,9733.5,0,0,0,0.7875,0,2,0
300.4,309.6,1432,44.7,192,6703.15341311147,9.200000000000045,8582.400000000001,0,0,0,0.8,0,1,0
300.5,309.6,1390,48.4,194,7045.1262454302305,9.100000000000023,9389.6,0,0,0,0.8083333333333333,0,1,0
300.5,309.7,1580,42.8,196,7081.568720211872,9.199999999999989,8388.8,0,0,0,0.8166666666666667,0,1,0
300.5,309.7,1589,30.5,198,5075.190571996752,9.199999999999989,6039.0,0,0,0,0.825,0,1,0
300.5,309.8,1441,48.8,200,7363.976955818571,9.300000000000011,9760.0,0,0,0,0.8333333333333334,0,1,0
300.5,309.8,1305,51.7,202,7065.284798290765,9.300000000000011,10443.400000000001,0,0,0,0.8416666666666667,0,1,0
300.5,309.8,1566,35.9,204,5887.2818009741995,9.300000000000011,7323.599999999999,0,0,0,0.85,0,2,0
300.5,309.8,1379,54.2,207,7826.942993202588,9.300000000000011,11219.400000000001,0,0,1,0.8625,1,1,1
300.4,309.6,1543,38.1,209,6156.296379901094,9.200000000000045,7962.900000000001,0,0,0,0.8708333333333333,0,1,0
300.5,309.8,1421,49.6,211,7380.815892441812,9.300000000000011,10465.6,0,0,0,0.8791666666666667,0,1,0
300.5,309.6,1760,30.6,213,5639.787131724397,9.100000000000023,6517.8,0,0,0,0.8875,0,1,0
300.4,309.5,1711,29.2,215,5231.924629484345,9.100000000000023,6278.0,0,0,0,0.8958333333333334,0,1,0
300.5,309.6,1465,41.6,217,6382.040756012545,9.100000000000023,9027.2,0,0,0,0.9041666666666667,0,1,0
300.5,309.6,1366,50.2,219,7180.968711771455,9.100000000000023,10993.800000000001,0,0,0,0.9125,0,1,0
300.4,309.5,1888,21.9,221,4329.868658883596,9.100000000000023,4839.9,0,0,0,0.9208333333333333,0,2,0
300.5,309.5,1777,23.6,0,4391.653314404196,9.0,0.0,0,0,0,0.0,0,1,0
300.5,309.5,1379,55.6,2,8029.114952436602,9.0,111.2,0,0,0,0.008333333333333333,0,1,0
300.4,309.5,1525,51.3,4,8192.488242398784,9.100000000000023,205.2,0,0,0,0.016666666666666666,0,1,0
300.4,309.6,1563,34.0,6,5565.01722656896,9.200000000000045,204.0,0,0,0,0.025,0,2,0
300.5,309.7,1389,43.3,9,6298.23353599028,9.199999999999989,389.7,0,0,0,0.0375,0,2,0
300.6,309.8,1447,42.9,12,6500.614934734535,9.199999999999989,514.8,0,0,0,0.05,0,2,0
300.6,309.7,1934,22.8,15,4617.638545952421,9.099999999999966,342.0,0,0,0,0.0625,0,2,0
300.6,309.7,1470,43.8,18,6742.486153134413,9.099999999999966,788.4,0,0,0,0.075,0,0,0
300.6,309.7,1428,42.6,23,6370.3959192432385,9.099999999999966,979.8000000000001,0,0,0,0.09583333333333334,0,2,0
300.4,309.6,1319,48.1,26,6643.829671836183,9.200000000000045,1250.6000000000001,0,0,0,0.10833333333333334,0,1,0
300.5,309.7,1887,24.3,28,4801.830123232391,9.199999999999989,680.4,0,0,0,0.11666666666666667,0,1,0
300.4,309.5,1349,50.4,30,7119.854262683619,9.100000000000023,1512.0,0,0,0,0.125,0,1,0
300.3,309.5,1665,31.4,32,5474.853517410932,9.199999999999989,1004.8,0,0,0,0.13333333333333333,0,2,0
300.3,309.5,1474,38.7,35,5973.612767094849,9.199999999999989,1354.5,0,0,0,0.14583333333333334,0,1,0
300.4,309.5,1543,38.9,37,6285.562445620802,9.100000000000023,1439.3,0,0,0,0.15416666666666667,0,1,0
300.2,309.4,1459,43.9,39,6707.31078738972,9.199999999999989,1712.1,0,0,0,0.1625,0,2,0
300.3,309.5,1551,37.9,42,6155.730893223449,9.199999999999989,1591.8,0,0,0,0.175,0,1,0
300.2,309.4,1981,21.4,44,4439.426466689784,9.199999999999989,941.5999999999999,0,0,0,0.18333333333333332,0,1,0
300.2,309.4,1526,35.3,46,5641.0228248348085,9.199999999999989,1623.8,0,0,0,0.19166666666666668,0,1,0
300.2,309.4,1501,40.0,48,6287.374097384373,9.199999999999989,1920.0,0,0,0,0.2,0,2,0
300.2,309.4,1558,38.3,51,6248.774395647266,9.199999999999989,1953.3,0,0,0,0.2125,0,1,0
300.2,309.3,1532,43.2,53,6930.6047212313715,9.100000000000023,2289.6000000000004,0,0,0,0.22083333333333333,0,1,0
300.1,309.2,1326,55.9,55,7762.184296636588,9.099999999999966,3074.5,0,0,0,0.22916666666666666,0,1,0
300.2,309.2,1431,51.3,57,7687.50863926076,9.0,2924.1,0,0,0,0.2375,0,1,0
300.2,309.3,1366,49.3,59,7052.226244827344,9.100000000000023,2908.7,0,0,0,0.24583333333333332,0,1,0
300.1,309.2,1421,42.5,61,6324.287811064053,9.099999999999966,2592.5,0,0,0,0.25416666666666665,0,1,0
300.2,309.3,1506,35.6,63,5614.403063083391,9.100000000000023,2242.8,0,0,0,0.2625,0,0,0
300.2,309.3,1342,48.7,68,6844.001483747413,9.100000000000023,3311.6000000000004,0,0,0,0.2833333333333333,0,0,0
300.1,309.2,1427,37.6,73,5618.759404896369,9.099999999999966,2744.8,0,0,0,0.30416666666666664,0,1,0
300.2,309.2,1667,29.9,75,5219.578170355737,9.0,2242.5,0,0,0,0.3125,0,1,0
300.1,309.1,1400,46.7,77,6846.577589723355,9.0,3595.9,0,0,0,0.32083333333333336,0,1,0
300.0,309.0,1709,32.1,79,5744.810574133904,9.0,2535.9,0,0,0,0.32916666666666666,0,1,0
300.0,309.0,1368,45.8,81,6561.15342516921,9.0,3709.7999999999997,0,0,0,0.3375,0,2,0
300.0,309.1,1882,23.8,84,4690.565383417752,9.100000000000023,1999.2,0,0,0,0.35,0,1,0
300.1,309.1,1353,58.7,86,8316.95814333401,9.0,5048.2,0,0,0,0.35833333333333334,0,1,0
299.9,309.0,1553,40.0,88,6505.191188033265,9.100000000000023,3520.0,0,0,0,0.36666666666666664,0,1,0
300.0,309.1,1431,45.4,90,6803.370218760984,9.100000000000023,4086.0,0,0,0,0.375,0,1,0
300.1,309.1,1731,30.4,92,5510.604841808784,9.0,2796.7999999999997,0,0,0,0.38333333333333336,0,2,0
300.1,309.2,1687,27.7,95,4893.543684766189,9.099999999999966,2631.5,0,0,0,0.3958333333333333,0,2,0
300.1,309.2,1457,44.3,98,6759.147066173951,9.099999999999966,4341.4,0,0,0,0.4083333333333333,0,2,0
300.1,309.2,1533,37.0,101,5939.809230142221,9.099999999999966,3737.0,0,0,0,0.42083333333333334,0,1,0
300.0,309.0,1622,31.8,103,5401.403081170003,9.0,3275.4,0,0,0,0.42916666666666664,0,0,0
300.0,309.1,1791,28.2,108,5288.99689602456,9.100000000000023,3045.6,0,0,0,0.45,0,1,0
300.0,309.1,1631,28.3,110,4833.5811529846715,9.100000000000023,3113.0,0,0,0,0.4583333333333333,0,1,0
300.0,309.0,2174,16.9,112,3847.466634949371,9.0,1892.7999999999997,0,0,0,0.4666666666666667,0,1,0
300.1,309.0,1314,58.2,114,8008.422328824958,8.899999999999977,6634.8,0,0,0,0.475,0,1,0
300.1,309.1,1478,46.9,116,7258.984929335599,9.0,5440.4,0,0,0,0.48333333333333334,0,1,0
300.1,309.2,1783,27.3,118,5097.328328229047,9.099999999999966,3221.4,0,0,0,0.49166666666666664,0,1,0
300.1,309.2,1385,46.1,120,6686.1992847575975,9.099999999999966,5532.0,0,0,0,0.5,0,2,0
300.0,309.2,1444,43.6,123,6592.988230725587,9.199999999999989,5362.8,0,0,0,0.5125,0,1,0
300.1,309.3,1841,23.0,125,4434.148591031753,9.199999999999989,2875.0,0,0,0,0.5208333333333334,0,1,0
300.1,309.4,1349,56.2,127,7939.202570690862,9.299999999999955,7137.400000000001,0,0,0,0.5291666666666667,0,2,0
300.1,309.3,1340,56.0,130,7858.170424179269,9.199999999999989,7280.0,0,0,0,0.5416666666666666,0,1,0
